client_id	path	sentence	age	gender	accents	duration
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_011.flac	WELL THE WIRES THEY HAVE TO BE ATTACHED TO AN ENERGY SOURCE BUT IN THIS CASE IT IS A D CELL BATTERY AND SO THE D CELL BATTERY	child	not_given	not_given	15.4479375
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_012.flac	WIRES CARRY ENERGY IN THE CIRCUIT FROM THE D-CELL BATTERY TO THE LIGHT BULB SO IT CREATES LIGHT	child	not_given	not_given	13.8469375
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_013.flac	LIGHT BULBS THEY BASICALLY ARE THINGS THAT PROVIDE LIGHT THAT YOU PUT IN LIKE A BATHROOM AND SO LIKE IT CREATES LIGHT SO YOU CAN IN YOUR BATHROOM ON YOUR HOUSE OR WHEREVER YOU PUT THE LIGHT BULB ITâ€™S A LIGHT SOURCE AND IT PROVIDES THE LIGHT BUT IT HAS TO HAVE THE ENERGY SOURCE AND THEN THE PATHWAY TO LEAD UP TO FROM THERE ENERGY SOURCE UP TO THE BULB IN THIS CASE	child	not_given	not_given	34.7763125
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_014.flac	WELL THE WIRE IT GOES THROUGH IT FALLS THERE IT COME- LIGHTS UP WHEN THE WIRES ARE CONNECTED TO THE ENERGY SOURCE AND IT FLOWS- ENERGY FLOW THROUGH THE WIRES FROM THE D CELL BATTERY UP TO THE LIGHT BULB AND THEN THE LIGHT SENDS PUTS THEM BACK INTO THE PUTS THE EXACT SAME ENERGY BACK IN TO THE WIRE SO IT GOES BACK INTO THE D CELL BATTERY AND IT CREATES THAT CIRCUIT	child	not_given	not_given	30.5591875
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_015.flac	IT MEANS IT RECEIVES THE ENERGY FROM THE D-CELL BATTERY WHICH COMES THROUGH THE WIRES TO THE RECEIVER LIGHT BULB SO IT CREATE A LIGHT AND SO THAT'S WHY IT CAN'T RECEIVE	child	not_given	not_given	16.3603125
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_017.flac	SEE THERE IS ENERGY FLOWING THROUGH THEâ€¦FLOWING THROUGH THE WIRES TO THE LIGHT BULB DOWN BACK TO THE D-CELL BATTERY AND ON THE NEGATIVE SIDE HAS A WIRE CONNECTING TO IT UP TO THE BULB CASING AND THEN THERE IS ANOTHER ONE THAT ARE AND THEN THERE IS A POSITIVE SIDE AND THERE IS A WIRE TOUCH THE POSITIVE SIDE AND ITâ€™S TOUCHING TO THE BULB BASE SO IT CREATE A FULL CIRCUIT AND ITâ€™S NOW- ITâ€™S A COMPLETE CIRCUIT AND THERE YOU CAN SEE THOSE ENERGY FLOWING THROUGH THEREâ€™S ENERGY COMING BACK DOWN TO THE D CELL BATTERY AND THEREâ€™S BEEN LIGHT BEING CREATED IN THIS STEPS- IN THESE STEPS	child	not_given	not_given	56.07175
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_018.flac	WELL SO THE ENERGY IS FLOWING IS OUT OF THE NEGATIVE SIDE UP TO THE BULB CASING AND THEN IT'S GOING UP TO THE YELLOW WIRE TO CREATE THE LIGHT USING THE ENERGY AND THEN IT GOES BACK DOWN TO ANOTHER POLE AND IT GOES DOWN TO THE BULB CASE TO THE BULB BASE AND THEN IT GOES THROUGH THE WIRE BACK TO THE POSITIVE SIDE AND I KNOW IT DOESN'T SHOW BUT INSIDE OF THE D-CELL BATTERY THERE IS ANOTHER LIKE LITTLE WIRE KIND OF ATTACHED INTO THE POSITIVE SIDE AND THE NEGATIVE SIDE SO THAT WAY ENERGY FROM THE POSITIVE SIDE FLOWS RIGHT GOES RIGHT THROUGH THE NEGATIVE SIDE IN IT STARTS THE WHOLE PROCESS AGAIN	child	not_given	not_given	52.5095625
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_019.flac	ELECTRICITY FLOWS THROUGH THE WIRES AND THEN IT COMES BACK DOWN TO THE D-CELL SO IT ALWAYS USED TO THE D-CELL SO IT FLOWS- IT GETS USED AND THEN GETS BACK SO IT CAN BE USED	child	not_given	not_given	16.19125
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_020.flac	THE NEGATIVE SIDE ACTUALLY- ITâ€™S THE SIDE THAT IS MOSTLY RED AND HAS A MINUS SIGN ON IT	child	not_given	not_given	7.8763125
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_021.flac	WELL IT CALLED POSITIVE SIDE AND THAT WIRE IS TOUCHING THE BULB AND THE WIRE THAT IS TOUCHING THE POSITIVE SIDE OF THE D-CELL BATTERY IS ALSO TOUCHING THE BULB BASE AND SO IT COMES ALL THE WAY DOWN BACK TO THE D-CELL BATTERY AND ON THE POSITIVE IT PUSHES THE ENERGY THAT IT JUST ABSORBED OR IT JUST GO BACK FROM THE LIGHT BULB AND PUSHES IT TO THE NEGATIVE SIDE AND THEN THE NEGATIVE SIDE JUST TAKES IT AND PULLS IT BACK OUT TO THE BATTERY AGAIN	child	not_given	not_given	42.3664375
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_022.flac	IT IS MOVING TOWARDS MEANING IT IS FLOWING TO OR IT'S FLOWING OUT OF RIGHT DOING ALL OF THESE CRAZY	child	not_given	not_given	13.192875
4021c	myst_004021_2013-11-19_09-47-55_EE_1.1_023.flac	THE BLUE BALL REPRESENT ENERGY	child	not_given	not_given	1.90625
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_001.flac	GOOD	child	not_given	not_given	0.8125
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_002.flac	WE'VE BEEN LEARNING ABOUT CIRCUITS	child	not_given	not_given	1.7461875
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_003.flac	IT'S A LIGHT BULB A D CELL BATTERY AND WIRES	child	not_given	not_given	3.6293125
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_004.flac	THERE IS A POSITIVE AND NEGATIVE END WHICH CAN BE CALLED AS A TERMINAL	child	not_given	not_given	5.2994375
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_005.flac	FLOWS THE UM YOU PUT THE WIRES ON THE POSITIVE AND NEGATIVE WHICH FLOWS THE ENERGY TO THE LIGHT BULB TO LIGHT	child	not_given	not_given	9.39575
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_006.flac	IT IS A SOURCE BY MAKING BECAUSE IF YOU CONNECT THE LIGHT BULBS IT SHOWS THAT THE LIGHT THE LIGHT BULB WHEN IT LIGHTS UP IT IS EVIDENCE THAT IT IS A SOURCE	child	not_given	not_given	14.1074375
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_007.flac	IT FLOWS THE IT FLOWS THE ENERGY FROM THE D CELL BATTERY TO THE LIGHT BULB TO LIGHT IT	child	not_given	not_given	6.1671875
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_008.flac	IT CARRIES ELECTRIC CURRENT	child	not_given	not_given	1.7758125
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_009.flac	THE LIGHT BULB HAS SOME STRINGS IN THE CASE IN THE ON THE TOP WHICH MAKES IT WHICH PROVIDES LIGHT	child	not_given	not_given	11.314375
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_010.flac	RECEIVES LIGHT FROM THE D CELL BATTERY	child	not_given	not_given	4.7521875
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_011.flac	THE ELECTRIC CURRENT FLOWS FROM THE D CELL BATTERY TO THROUGH THE WIRES AND TO THE LIGHT BULB IF YOU PUT ONE WIRE ON THE BOTTOM AND ONE WIRE ON THE METAL PART IT WILL LIGHT UP THE STRINGS	child	not_given	not_given	16.8049375
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_012.flac	THE ELECTRIC GOES FROM THE D CELL BATTERY INTO THE STRING INTO THE LIGHT BULB AROUND THE STRINGS THEN BACK INTO THERE IT'S A FLOW	child	not_given	not_given	11.3515625
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_013.flac	I SEE ELECTRIC CURRENT FLOW UNDER THE WIRES INTO AROUND THE STRINGS THEN BACK OUT THE BOTTOM INTO THE D CELL BATTERY	child	not_given	not_given	9.2901875
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_014.flac	THE ELECTRIC CURRENT FLOWS FROM THE LEFT THEN WHEN IT COMES THE ELECTRIC CURRENT FLOWS FROM THE RIGHT THEN IT WHEN IT COMES THEN IT COMES OUT AND CONTINUES TO FLOW FROM THE RIGHT INTO THE D CELL BATTERY AGAIN	child	not_given	not_given	20.5086875
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_015.flac	WHEN YOU STICK THE WIRES ONE ON THE POSITIVE AND ONE ON THE NEGATIVE ELECTRIC CURRENT FLOWS FROM THAT WIRE AND THEN IT GOES INTO THE POSITIVE AND AND THEN FROM THE POSITIVE END IT CONTINUES IT IS A CIRCUIT	child	not_given	not_given	21.3383125
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_016.flac	THE NEGATIVE SIDE	child	not_given	not_given	1.437
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_017.flac	WHEN THE ELECTRIC CURRENT FLOWS FROM THE LIGHT BULB BACK INTO THE POSITIVE END FROM THE POSITIVE END IT CONTINUES TO FLOW OVER TO THE POSITIVE END WITH THE WIRE CONNECTED TO THE NEGATIVE END THE ELECTRIC CURRENT FLOWS BACK OUT	child	not_given	not_given	20.3639375
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_018.flac	THE ELECTRIC CURRENT GOES AROUND IN A CIRCLE THE ELECTRIC CURRENT GOES AROUND IN A CIRCLE FROM THE NEGATIVE END THEN IT FLOWS THROUGH THE LIGHT BULB BACK DOWN AND INTO IT KEEPS ON GOING IT'S A CIRCUIT	child	not_given	not_given	63.865125
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_019.flac	ELECTRIC CURRENT THAT FLOWS FROM THE NEGATIVE END	child	not_given	not_given	3.740875
4023c	myst_004023_2013-11-18_09-28-11_EE_1.1_020.flac	FLOWS FROM THE POSITIVE END THROUGH THE ELECTRIC D CELL BATTERY AND OUT THE POSITIVE NEGATIVE SIDE	child	not_given	not_given	9.65325
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_001.flac	GOOD	child	not_given	not_given	0.96875
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_002.flac	I HAVE BEEN LEARNING ABOUT ENERGY CIRCUITS	child	not_given	not_given	3.01025
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_003.flac	A D CELL BATTERY WIRES AND A LIGHT	child	not_given	not_given	3.18525
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_004.flac	THE BATTERIES ARE THE SOURCE OF ENERGY AND THEY STORE ENERGY	child	not_given	not_given	7.09375
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_005.flac	THAT THE BULB GETS BOTH POSITIVE AND NEGATIVE ENERGY	child	not_given	not_given	4.11225
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_006.flac	THE D CELL IS THE ENERGY SOURCE	child	not_given	not_given	2.3986875
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_007.flac	IN A CIRCUIT WIRES UM LET THE ENERGY FROM THE THE D CELL BATTERY TRAVEL INTO WHAT TRAVEL INTO WHAT THEY WANT TO RUN	child	not_given	not_given	12.912125
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_009.flac	LIGHT BULBS ARE A SOURCE OF LIGHT	child	not_given	not_given	3.2746875
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_010.flac	WHEN ENERGY FROM THE D CELL FLOWS THROUGH THE WIRES INTO THE BULB THE BULB GETS HEAT AND IT GETS SO MUCH HEAT THAT IT LIGHTS THE BULB AND MAKES	child	not_given	not_given	14.359625
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_011.flac	THE LIGHT BULB IS THE RECEIVER OF THE ENERGY	child	not_given	not_given	3.6703125
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_012.flac	WHEN THE LIGHT BULB CONTAINS ELECTRICITY IT GETS SO HOT THAT IT MAKES LIGHT	child	not_given	not_given	7.6085
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_013.flac	I SEE TWO WIRES ONE IS ATTACHED TO THE NEGATIVE SIDE AND ONE IS ATTACHED TO THE POSITIVE SIDE THEY ARE BOTH THE ONE ATTACHED TO THE NEGATIVE SIDE IS ATTACHED TO THE CASING AND THE ONE ATTACHED TO THE POSITIVE SIDE IS ON THE BOTTOM IT IS CREATING UH ENERGY AND THE ENERGY IS MAKING AND THE LIGHT BULB IS MAKING TURNING THE ENERGY INTO HEAT	child	not_given	not_given	25.2956875
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_014.flac	GOING FROM THE NEGATIVE SIDE INTO THE LIGHT BULB AROUND THE LIGHT BULB AND BACK INTO THE POSITIVE SIDE AND BACK INTO THE NEGATIVE SIDE	child	not_given	not_given	10.993375
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_015.flac	THE ELECTRICITY FLOWS FROM THE POSITIVE INTO THE NEGATIVE AROUND AND BACK INTO THE POSITIVE AND THE NEGATIVE AND AROUND AND IT JUST KEEPS REPEATING	child	not_given	not_given	10.9859375
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_016.flac	NEGATIVE SIDE	child	not_given	not_given	0.6875
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_017.flac	THE END OF THE D CELL BATTERY THAT THE ELECTRICITY IS FLOWING TOWARD IS THE POSITIVE SIDE THE POSITIVE SIDE IS NORMALLY WHAT YOU WOULD PUT FACE UP AND IT IS FLOWING FROM THE POSITIVE SIDE INTO THE NEGATIVE SIDE AND CREATING A CIRCUIT	child	not_given	not_given	18.01975
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_018.flac	THE UM THE ENERGY IS FLOWING FROM THE NEGATIVE SIDE TOWARDS THE CASING OF THE LIGHT BULB AND THEN AROUND THE CASING OF THE LIGHT BULB AND THEN TOWARDS THE POSITIVE SIDE AND IT THAT JUST KEEPS REPEATING	child	not_given	not_given	18.5035625
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_019.flac	THE BLUE DOTS REPRESENT THE ENERGY FLOWING THROUGH THE WIRES INTO THE LIGHT BULB INTO THE NEXT WIRE AND BACK INTO THE D CELL	child	not_given	not_given	8.90375
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_020.flac	THE ELECTRICITY FLOWS TO THE LEFT FROM THE POSITIVE TO THE NEGATIVE SIDE AND THROUGH THE CIRCUIT AND BACK TO THE POSITIVE SIDE	child	not_given	not_given	11.83125
4024c	myst_004024_2013-11-18_09-19-32_EE_1.1_021.flac	IF I FLIP THE LIGHT BULB AROUND THE NEGATIVE FLOWS THE OPPOSITE WAY	child	not_given	not_given	6.0213125
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_001.flac	I AM GOOD	child	not_given	not_given	2.0
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_002.flac	WE'VE BEEN LEARNING HOW TO LIKE	child	not_given	not_given	4.6709375
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_003.flac	THERE'S A D CELL A LIGHT BULB AND WIRES	child	not_given	not_given	4.1494375
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_004.flac	ON THE BATTERIES ARE THE POSITIVE AND A NEGATIVE SIDE AND THEY HELP LIKE THE THE NEGATIVE SIDE YOU CAN PUT ON THE GRAY LIKE I MEAN ON THE THE	child	not_given	not_given	14.3225625
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_005.flac	THE D CELL SENDS ALL THE POWER TO THE BATTERY I MEAN TO THE LIGHT BULB	child	not_given	not_given	4.3995
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_006.flac	WELL THE D CELL HOLDS ALL THE POWER IT'S STORED ENERGY AND THE UM WHEN THE WIRES GET CONNECTED TO THE POSITIVE AND THE NEGATIVE SIDE AND THE WIRES GET CONNECTED TO THE BASE THE BASE PROTECTOR I MEAN THE LIKE BULB PROTECTOR IN THAT BASE IT STARTS TO LIGHT UP	child	not_given	not_given	20.96475
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_007.flac	WHEN CONNECTED TO A BATTERY AND THE LIGHT BULB THE WIRES UM SEND ALL THE POWER TO THE THE THE THE LIGHT BULB FROM THE BATTERY AND IT'S UM MAKES A BULB LIGHT UP	child	not_given	not_given	16.84475
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_008.flac	UM THE WIRES ARE A PATHWAY TO THE LIGHT BULB FROM THE ENERGY SOURCE WHICH IS THE D CELL BATTERY AND IT UM SENDS IT'S LIKE A PATHWAY SO IT'S LIKE THE POWER IS WALKING ON THAT PATH TO THE LIGHT BULB	child	not_given	not_given	17.2874375
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_009.flac	YEAH I KNOW WHAT A PATHWAY IS IT'S UM WHAT DID YOU SAY	child	not_given	not_given	5.9925
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_010.flac	WIRES CARRY THE UM LIKE THE ENERGIES FROM THE D CELL BATTERY TO THE LIGHT BULB I ALREADY TOLD YOU WOMAN	child	not_given	not_given	11.723
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_011.flac	THE BULB IS THE LIKE THE LIGHT IS THE UH THE THE THE LIGHT IS THE PROOF OF THE ENERGY FLOWING FROM THE BATTERY TO THE WIRES INTO THE LIGHT BULB	child	not_given	not_given	19.795125
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_013.flac	THE LIGHT BULB RECEIVES ALL THE ENERGY THE LIGHT BULB RECEIVES ALL THE ENERGY AND LIGHTS UP	child	not_given	not_given	8.913625
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_014.flac	WELL I KNOW RIGHT HERE THIS IS A CIRCUIT AND THE THERE'S A WIRE CONNECTED TO THE NEGATIVE SIDE OF THE BATTERY AND THE THE POSITIVE SIDE OF THE BATTERY AND IT'S FLOWING LIKE IT'S IN A CIRCLE IT'S FLOWING IN A CIRCLE SO FROM THE NEGATIVE SIDE IT FLOWS IN THE BATTERY I MEAN IN THE LIGHT BULB TO THE POSITIVE SIDE AND IT KEEPS KEEPS ROTATING	child	not_given	not_given	25.32
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_015.flac	THE WIRES ARE CONNECTED TO THE NEGATIVE AND POSITIVE SIDE OF THE BATTERY AND THE NEGATIVE SIDE IS UM LIKE TOUCHING THE THE THE THE LIKE PROTECTOR OF THE LIGHT BULB AND THE POSITIVE SIDE IS TOUCHING THE BASE AND WHEN THE NEGATIVE SIDE GOES UP TO THE LIGHT BULB IT SPINS AROUND WITH LIKE THE THE POSITIVE AND IT'S IT IT GETS SO WARM THAT THE THE THE BULB LIGHTS UP	child	not_given	not_given	35.3434375
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_016.flac	THE NEGATIVE SIDE IS FLOWING INTO THE INTO THE LIGHT BULB AND THEN THE OUT OF THE LIGHT BULB TO THE D CELL BATTERY AND AROUND AND AROUND AGAIN	child	not_given	not_given	9.526125
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_017.flac	OUT OF THE NEGATIVE SIDE I MEAN YEAH OUT OF THE NEGATIVE SIDE IN THE LIGHT BULB TO THE POSITIVE SIDE AND AGAIN AND AGAIN	child	not_given	not_given	8.751875
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_018.flac	THE ENERGY IS FLOWING TOWARDS THE LIGHT BULB AND IT LEADS INSIDE TO THE LIGHT BULB LIKE THROUGH THE LITTLE ARCH AT THE TOP OF THE LIGHT BULB AND THEN IT FLOWS OUT TO GET MORE ENERGY IN AND IT KEEPS GOING AROUND AND AROUND AGAIN	child	not_given	not_given	21.55125
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_019.flac	THE GOOD ENERGY FROM THE NEGATIVE SIDE FLOWS INTO THE LIGHT BULB AND THEN THE BAD ENERGY FLOWS BACK INTO THE POSITIVE SIDE AND UM THE POSITIVE SIDE LIKE RECHARGES IT UP AND THEN IT KEEPS LIKE THE NEGATIVE SIDE IS LIKE THE CANNON THAT SHOOTS IT OUT AND THEN WHEN THAT ENERGY GETS BAD IT SENDS OUT IT SENDS IT OUT AND THEN THE PLUS SIDE THE POSITIVE SIDE GETS ALL RECHARGES IT UP	child	not_given	not_given	30.020125
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_021.flac	THE BLUE DOTS REPRESENT ENERGY	child	not_given	not_given	11.90625
4026c	myst_004026_2013-11-18_09-01-31_EE_1.1_022.flac	THE ENERGY IS FLOWING TOWARDS LIKE INTO THE POSITIVE SIDE IT FLOWS TOWARDS THE POSITIVE SIDE WELL FIRST UM THE IT FLOWS OUT OF THE NEGATIVE SIDE INTO THE THE LIGHT BULB AND THEN OUT OF THE LIGHT BULB AND TOWARDS THE POSITIVE SIDE AND WHERE WERE YOU BORN	child	not_given	not_given	20.032625
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_001.flac	I AM GOOD HOW ARE YOU	child	not_given	not_given	2.0
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_002.flac	SCIENCE WEâ€™VE BEEN LEARNING ABOUT CIRCUITS AND SOLAR PANELS AND BATTERY	child	not_given	not_given	5.7959375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_003.flac	THERE ARE BATTERY D-CELL WIRES AND A LIGHTBULB	child	not_given	not_given	5.3968125
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_004.flac	BATTERIES ARE STORED ENERGY THAT CAN BE THAT CAN COME UP WITH WIRES	child	not_given	not_given	6.005625
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_005.flac	THE D CELL GIVES THE POWER TO LIGHT THE BULB	child	not_given	not_given	2.4970625
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_006.flac	IN THE CIRCUIT WIRES THAT TRANSFER ENERGY TO TO WHATEVER YOUâ€™RE TRYING TO MAKE MOVE OR LIGHT UP	child	not_given	not_given	10.8659375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_007.flac	WIRES CARRY ENERGY IN A CIRCUIT	child	not_given	not_given	1.8030625
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_008.flac	LIGHT BULBS ARE EVIDENCE OF ENERGY THAT ARE FROM THE D-CELL AND THE WIRES TRANSFER THAT ENERGY OR ELECTRICITY TO THE BULB TO MAKE IT LIT	child	not_given	not_given	11.6650625
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_009.flac	THE BULB IS EVIDENCE OF ENERGY TRANSFER THAT GOES FROM THE D CELL THROUGH THE WIRES TO THE LIGHTBULB AND THEN BACK TO THE D-CELL	child	not_given	not_given	10.768375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_010.flac	IT MEAN THEY RECEIVES THE LIKE ELECTRICITY AND THE MAKES THE LIGHTBULB LIGHT-UP	child	not_given	not_given	5.6594375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_011.flac	TO ME IT MEANS THAT LIGHT AND HOME LIKE NEVERMIND	child	not_given	not_given	7.9009375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_012.flac	I SEE- I SEE ENERGY IS GOING FROM THE NEGATIVE SIDE TO SIDE OF THE BATTERY THAN THROUGH THE BOTTOM TO THE POSITIVE SIDE TO MAKE A CIRCUIT	child	not_given	not_given	11.763
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_013.flac	THE ELECTRICITY SHOWING FROM THE POSITIVE TO NEGATIVES FROM THE NEGATIVE THROUGH THE WIRES THROUGH THE LIGHTBULB BACK TO THE POSITIVE	child	not_given	not_given	9.3561875
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_014.flac	ELECTRICITY FLOWS FROM THE POSITIVE SIDE TO THE NEGATIVE SIDE BECAUSE WELL THATâ€™S HOW IN THIS PICTURE THAT MADE IT	child	not_given	not_given	9.191375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_015.flac	THE NEGATIVE	child	not_given	not_given	1.1375625
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_016.flac	THE BLUE DOTS REPRESENTS THE ELECTRICITY FLOWING THROUGH THE WIRS	child	not_given	not_given	4.4114375
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_017.flac	THE FLOW OF THE ELECTRICITY GOES TO THE POSITIVE SIDE TO THE BATTERY	child	not_given	not_given	6.5478125
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_018.flac	I NOTICED THAT FLIPPED AROUND AND ITâ€™S STILL ITâ€™S STILL GOING THROUGH THE POSITIVE TO THE NEGATIVE BUT NOW THE NEGATIVE SIDE IS GOING TO THE BOTTOM OF THE LIGHTBULB AND THEN THE OTHER WIRE IS GOING FROM INSIDE THE LIGHTBULB TO THE POSITIVE SIDE	child	not_given	not_given	17.47825
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_019.flac	IS GOING ITâ€™S FLOWING THROUGH THE POSITIVE	child	not_given	not_given	3.59425
4027c	myst_004027_2013-11-18_08-59-14_EE_1.1_020.flac	TOWARDS THE POSITIVE SIDE	child	not_given	not_given	2.2019375
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_001.flac	GOOD	child	not_given	not_given	0.78125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_002.flac	WE'RE LEARNING ABOUT CHEMICALS	child	not_given	not_given	2.0048125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_004.flac	I REALLY DON'T KNOW COME ON HAVE TO SAY HI HI	child	not_given	not_given	17.97125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_005.flac	THEY ARE ALL MIXTURES AND ARE DIFFERENT KINDS OF THINGS	child	not_given	not_given	4.4723125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_006.flac	I DON'T KNOW	child	not_given	not_given	1.9430625
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_007.flac	THERE ARE MORE THAN ONE THING IN EACH THING	child	not_given	not_given	3.4689375
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_008.flac	ONE ON THE LEFT IS A MIXTURE AND THE ONE RIGHT IS NOT A MIXTURE	child	not_given	not_given	3.4533125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_009.flac	IT'S A MIXTURE	child	not_given	not_given	1.0625
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_010.flac	MIXTURE	child	not_given	not_given	1.1528125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_011.flac	IT'S BEING SEPARATED	child	not_given	not_given	2.202625
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_012.flac	THE MIXTURES ARE BEING SEPARATED	child	not_given	not_given	2.2419375
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_013.flac	DON'T KNOW	child	not_given	not_given	1.3765
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_015.flac	IT'S GETTING SEPARATED BY ONE OF THE WINDOW THINGY	child	not_given	not_given	4.55225
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_016.flac	THEY'RE GETTING SEPARATED	child	not_given	not_given	1.75575
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_017.flac	THE SCREEN IS SEPARATING THE MARBLES AND THE WATER	child	not_given	not_given	5.669375
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_019.flac	THEY GOT	child	not_given	not_given	2.134125
5011c	myst_005011_2014-01-27_10-18-51_MX_1.1_020.flac	IT'S IT IT TURNS INTO SOMETHING ELSE AND IT'S BEING SEPARATED	child	not_given	not_given	5.407
