client_id	path	sentence	age	gender	accents	duration
5013s	common_voice_en_20292673.wav	He attended a one-room school in Crystal Spring.	senior	male_masculine	England English	5.64
5084s	common_voice_en_32638726.wav	The couple traveled with and served in the church all their lives.	senior	male_masculine	United States English	6.948
5084s	common_voice_en_32638727.wav	It is the same symbol on the skull Ana found.	senior	male_masculine	United States English	5.328
5084s	common_voice_en_32638728.wav	Larvae have been found feeding during the day upon the leaves of its host.	senior	male_masculine	United States English	7.272
5084s	common_voice_en_32638729.wav	She was involved in several record productions.	senior	male_masculine	United States English	5.58
5084s	common_voice_en_32638730.wav	Nathuram Premi and Pt.	senior	male_masculine	United States English	4.572
5085s	common_voice_en_17286277.wav	It's pretty good for single word commands and such though.	senior	male_masculine	United States English	5.496
5085s	common_voice_en_17286279.wav	May I see it?	senior	male_masculine	United States English	3.504
5085s	common_voice_en_17286280.wav	If you still don't know what recursion is, read this sentence again.	senior	male_masculine	United States English	6.6
5085s	common_voice_en_17286281.wav	Lions hunt their prey with sprints, whereas wolves take advantage of their stamina.	senior	male_masculine	United States English	8.112
5085s	common_voice_en_17286282.wav	She's low down on our list of concerns at the moment.	senior	male_masculine	United States English	5.472
5107s	common_voice_en_23724614.wav	Kakinada Port is located on the shore of Bay of Bengal.	senior	male_masculine	United States English	7.704
5107s	common_voice_en_23724615.wav	Evaristo, a Mangarevan youth, fell ill and also died while they were in Brazil.	senior	male_masculine	United States English	9.048
5107s	common_voice_en_23724616.wav	All these papers created a revolutionary change in the farmers.	senior	male_masculine	United States English	8.088
5107s	common_voice_en_23724617.wav	Through this transformation the company has achieved a more balanced portfolio and geographic spread.	senior	male_masculine	United States English	8.64
5107s	common_voice_en_23724618.wav	Sophie Wilson of Acorn led the effort.	senior	male_masculine	United States English	6.048
5204s	common_voice_en_20024052.wav	She also tap dances.	senior	male_masculine	Australian English	5.496
5204s	common_voice_en_20024053.wav	One major aspect of this degradation is the depletion of fresh water.	senior	male_masculine	Australian English	7.584
5204s	common_voice_en_20024056.wav	Originally, all books were in manuscript form.	senior	male_masculine	Australian English	6.36
5204s	common_voice_en_20024060.wav	She was disgustingly, suspiciously reserved.	senior	male_masculine	Australian English	9.168
5204s	common_voice_en_20024061.wav	Legal sanctions against him weren't limited to Russia.	senior	male_masculine	Australian English	7.752
5510s	common_voice_en_20233748.wav	At the time, these grants were among the largest Goshen College had ever received.	senior	male_masculine	Australian English	6.816
5510s	common_voice_en_20233749.wav	It is located south-west of Thirsk, south of Northallerton and north of Harrogate.	senior	male_masculine	Australian English	9.192
5510s	common_voice_en_20233750.wav	We were all lucky that fate put these guys together in our time.	senior	male_masculine	Australian English	5.952
5510s	common_voice_en_20233751.wav	Every cadet is generally required to compete year-round.	senior	male_masculine	Australian English	6.432
5510s	common_voice_en_20233752.wav	This is valid for waves with frequencies much less than the electron plasma frequency.	senior	male_masculine	Australian English	6.888
5582s	common_voice_en_23366962.wav	"The article is written with ""sun letters"" assimilated."	senior	male_masculine	Canadian English	5.928
5582s	common_voice_en_23366963.wav	"For the opposite of ""neotenic"", different authorities use either ""gerontomorphic"" or ""peramorphic""."	senior	male_masculine	Canadian English	9.792
5582s	common_voice_en_23366964.wav	This album saw the Dummies returning to their acoustic roots.	senior	male_masculine	Canadian English	5.952
5582s	common_voice_en_23366965.wav	The name of the band was The Unknowns.	senior	male_masculine	Canadian English	6.624
5582s	common_voice_en_23366966.wav	Deer Creek flows through the township.	senior	male_masculine	Canadian English	4.296
5597s	common_voice_en_19601025.wav	Hill's first professional club was Glentoran in Belfast, Northern Ireland.	senior	male_masculine	England English	9.504
5597s	common_voice_en_19601030.wav	Australian Greens candidate Martine Delaney brought the matter to the Commission.	senior	male_masculine	England English	8.136
5597s	common_voice_en_19601036.wav	He has also appeared on records by other artists and worked as a producer.	senior	male_masculine	England English	6.72
5597s	common_voice_en_19601038.wav	He was married twice and had two daughters by the second marriage.	senior	male_masculine	England English	6.648
5597s	common_voice_en_19601187.wav	In addition to their studio endeavors, Leaves' Eyes also tours extensively.	senior	male_masculine	England English	9.0
5676s	common_voice_en_19722678.wav	Bus station in the district is Dayuan Bus Station of Taoyuan Bus.	senior	male_masculine	United States English	9.072
5676s	common_voice_en_19722679.wav	This chart uses the Indian numeral system	senior	male_masculine	United States English	5.352
5676s	common_voice_en_19722680.wav	A date for installation had yet to be finalized, he said.	senior	male_masculine	United States English	5.736
5676s	common_voice_en_19722681.wav	The independent day and boarding school Llandovery College is also located in the town.	senior	male_masculine	United States English	7.8
5676s	common_voice_en_19722682.wav	His younger brother, Richard Saunders Dundas, was a prominent naval officer.	senior	male_masculine	United States English	6.864
5714s	common_voice_en_195381.wav	So, then try, he said to the Englishman.	senior	male_masculine	England English	5.664
5714s	common_voice_en_195382.wav	The Englishman said nothing.	senior	male_masculine	England English	4.104
5714s	common_voice_en_195383.wav	And I'd better read your books, said the boy.	senior	male_masculine	England English	5.856
5714s	common_voice_en_195384.wav	The time must have been somewhere around six o'clock.	senior	male_masculine	England English	4.512
5714s	common_voice_en_195385.wav	These are the spies, said one of the men.	senior	male_masculine	England English	5.904
5855s	common_voice_en_19717481.wav	All residents are zoned to Martin Luther King High School, outside of Midtown.	senior	male_masculine	United States English	6.576
5855s	common_voice_en_19717482.wav	Traffic signals at that entrance will turn red, stopping all traffic.	senior	male_masculine	United States English	6.312
5855s	common_voice_en_19717483.wav	Billikopf had a long and distinguished career in public service work.	senior	male_masculine	United States English	6.792
5855s	common_voice_en_19717484.wav	Robbins was an indefatigable worker for charity.	senior	male_masculine	United States English	6.168
5855s	common_voice_en_19717485.wav	The summit team included Louis Dubost, Paul Gendre and Jacques Brugirard.	senior	male_masculine	United States English	8.016
5893s	common_voice_en_20034869.wav	It was impressive; in perspective it was tremendous.	senior	male_masculine	England English	5.112
5893s	common_voice_en_20034870.wav	The Belleville School District serves public school students in pre-kindergarten through twelfth grade.	senior	male_masculine	England English	7.08
5893s	common_voice_en_20034871.wav	And, more recently, it reached Manaus and Fortaleza.	senior	male_masculine	England English	6.456
5893s	common_voice_en_20034893.wav	The spandrels of the main arch incorporate small rooms for weary travelers.	senior	male_masculine	England English	6.84
5893s	common_voice_en_20034895.wav	In that case, where are you, really?	senior	male_masculine	England English	3.552
5998s	common_voice_en_925.wav	You're the biggest person in town!	senior	male_masculine	United States English	7.848
5998s	common_voice_en_926.wav	Since then I haven't been able to get another one.	senior	male_masculine	United States English	8.448
5998s	common_voice_en_927.wav	One must prepare for it.	senior	male_masculine	United States English	4.584
5998s	common_voice_en_929.wav	There was a shimmering green light emanating from the statue.	senior	male_masculine	United States English	9.504
5998s	common_voice_en_930.wav	It's raining heavily, take an umbrella.	senior	male_masculine	United States English	6.216
6034s	common_voice_en_140538.wav	It didn't bring with it the smell of the desert, nor the threat of Moorish invasion.	senior	male_masculine	England English	10.776
6034s	common_voice_en_140539.wav	Yeah, it’s definitely worth checking out, especially if the pay is reasonable and the work is good for your career.	senior	male_masculine	England English	8.064
6034s	common_voice_en_140540.wav	And one can always come back.	senior	male_masculine	England English	6.576
6034s	common_voice_en_140541.wav	That's the point at which most people give up.	senior	male_masculine	England English	3.816
6034s	common_voice_en_140542.wav	This will help you effectively collaborate with developers and coordinate cross-team projects throughout your career.	senior	male_masculine	England English	10.704
6040s	common_voice_en_20361439.wav	The Five Wisdom Kings inhabit the Womb Realm.	senior	male_masculine	England English	6.84
6040s	common_voice_en_20361440.wav	"He is a frequent contributor to the magazine ""Hinduism Today""."	senior	male_masculine	England English	6.168
6040s	common_voice_en_20361441.wav	I am going to tear it to pieces.' Which he and several others did.	senior	male_masculine	England English	5.928
6040s	common_voice_en_20361442.wav	He would hold this seat for thirty-five years.	senior	male_masculine	England English	4.392
6040s	common_voice_en_20361443.wav	The Farm Show by Theatre Passe Muraille was based on Clinton.	senior	male_masculine	England English	6.552
6053s	common_voice_en_598803.wav	He had found where his treasure was, and was frightened at what might happen.	senior	male_masculine	United States English	11.016
6053s	common_voice_en_598804.wav	Before this, I always looked to the desert with longing, said Fatima.	senior	male_masculine	United States English	7.608
6053s	common_voice_en_598805.wav	Learn to recognize omens, and follow them, the old king had said.	senior	male_masculine	United States English	6.024
6053s	common_voice_en_598806.wav	He had been so far away that his face wasn't even visible.	senior	male_masculine	United States English	7.776
6053s	common_voice_en_598807.wav	When he saw Henderson in his garden, he called over the fence and made himself understood.	senior	male_masculine	United States English	10.152
6053s	common_voice_en_598808.wav	I got drunk yesterday and thought I built a super computer.	senior	male_masculine	United States English	7.176
6135s	common_voice_en_30712566.wav	The top team in the group were crowned the Champions.	senior	male_masculine		3.276
6135s	common_voice_en_30712567.wav	Fans at the venue also booed at the finish.	senior	male_masculine		3.888
6135s	common_voice_en_30712586.wav	He was an active Justice of the Peace.	senior	male_masculine		4.788
6135s	common_voice_en_30712588.wav	The bridge was built around the same time as the building.	senior	male_masculine		4.356
6177s	common_voice_en_210552.wav	A hundred nuns stampeded the Vatican.	senior	male_masculine	United States English	5.736
6177s	common_voice_en_210553.wav	Who's this gal she's gonna marry?	senior	male_masculine	United States English	10.872
6177s	common_voice_en_210554.wav	The illumination created a cozy atmosphere.	senior	male_masculine	United States English	5.568
6177s	common_voice_en_210555.wav	I've really started to appreciate Imperial measurements, you could say I'm a convert.	senior	male_masculine	United States English	9.72
6177s	common_voice_en_210556.wav	The kangaroo hopped noisily.	senior	male_masculine	United States English	5.304
6177s	common_voice_en_210557.wav	The Linux terminal refuses to make me a cup of coffee.	senior	male_masculine	United States English	7.848
6287s	common_voice_en_17723065.wav	After all the spinning had stopped, Megan felt better.	senior	male_masculine		9.552
6287s	common_voice_en_17723067.wav	I'm letting her out of the house.	senior	male_masculine		3.768
6287s	common_voice_en_17723068.wav	It’s nothing to me.	senior	male_masculine		4.752
6287s	common_voice_en_17723069.wav	He told me that filing for bankruptcy is the last resort.	senior	male_masculine		8.184
6287s	common_voice_en_17723071.wav	Where are you from?	senior	male_masculine		1.488
6287s	common_voice_en_17723074.wav	Sue is short and pregnant, the father-to-be stated, thinking of a name for his future daughter.	senior	male_masculine		9.168
6468s	common_voice_en_648336.wav	At the camp, it was difficult to see anything.	senior	male_masculine	Australian English	5.64
6468s	common_voice_en_648337.wav	Don't say that again.	senior	male_masculine	Australian English	4.752
6468s	common_voice_en_648338.wav	He wanted to tell him about Fatima.	senior	male_masculine	Australian English	3.576
6468s	common_voice_en_648339.wav	At the first glance, it was really not very exciting.	senior	male_masculine	Australian English	6.864
6468s	common_voice_en_648340.wav	When I'm eating, that's all I think about.	senior	male_masculine	Australian English	4.272
6468s	common_voice_en_648341.wav	All the joy he had seen that morning had suddenly disappeared.	senior	male_masculine	Australian English	5.856
6475s	common_voice_en_26973668.wav	It is important to note Denevi's desire to be a playwright.	senior	male_masculine	England English	4.86
6475s	common_voice_en_26973682.wav	Regardless, anti-virus makers are blocking the software through virus definitions.	senior	male_masculine	England English	5.688
6610s	common_voice_en_186310.wav	The Asperger syndrome is a form of autism.	senior	male_masculine	England English	4.152
6610s	common_voice_en_186311.wav	This was good timing, because my RSI was only getting worse.	senior	male_masculine	England English	6.864
6610s	common_voice_en_186312.wav	Of course it's the place.	senior	male_masculine	England English	3.96
6610s	common_voice_en_186314.wav	Jellyfish can cause serious injuries, the physician explained to the patient.	senior	male_masculine	England English	7.68
6610s	common_voice_en_186315.wav	Remember the interview I wrote with Alice Wellman?	senior	male_masculine	England English	5.448
6610s	common_voice_en_186316.wav	I'll be right over there pulling for you.	senior	male_masculine	England English	3.744
6610s	common_voice_en_186318.wav	The scalpel incision was clean and straight.	senior	male_masculine	England English	4.032
6738s	common_voice_en_561674.wav	You'll take fifty and like it!	senior	male_masculine	England English	4.32
6738s	common_voice_en_561683.wav	That's only the beginning.	senior	male_masculine	England English	3.6
6738s	common_voice_en_561685.wav	The deranged developer revised his application source code after a careful study of its contents.	senior	male_masculine	England English	5.472
6738s	common_voice_en_561688.wav	They met each other via online video messaging.	senior	male_masculine	England English	5.016
6738s	common_voice_en_561699.wav	Only us explorers can get it.	senior	male_masculine	England English	3.216
6738s	common_voice_en_561704.wav	I told the truth and the District Attorney knows it.	senior	male_masculine	England English	4.92
6738s	common_voice_en_561705.wav	Who engineered this getaway?	senior	male_masculine	England English	8.064
6879s	common_voice_en_32695458.wav	Mannion scored again for Dublin.	senior	male_masculine	Irish English	5.22
6879s	common_voice_en_32695459.wav	The windows of their lodgings on Fish Street were repeatedly broken.	senior	male_masculine	Irish English	7.776
6879s	common_voice_en_32695460.wav	He played college football for the Tennessee State Tigers.	senior	male_masculine	Irish English	6.048
6879s	common_voice_en_32695461.wav	As with his other books he claims no expertise in his subject.	senior	male_masculine	Irish English	7.236
6879s	common_voice_en_32695568.wav	"The ""Thai Enquirer"" website has four main sections."	senior	male_masculine	Irish English	6.3
6879s	common_voice_en_32695571.wav	All courts are lit for evening play.	senior	male_masculine	Irish English	5.04
6879s	common_voice_en_32695578.wav	Usually this antennal response to pheromone gland and host extracts is higher in males.	senior	male_masculine	Irish English	9.828
6897s	common_voice_en_26959537.wav	Syndicated personalities included Bruce Williams and Larry King.	senior	male_masculine	United States English	5.976
6897s	common_voice_en_26959538.wav	The abdomen is usually constricted in the basal part.	senior	male_masculine	United States English	5.688
6897s	common_voice_en_26959540.wav	She was buried alongside her mother, Mushtari Sahiba.	senior	male_masculine	United States English	7.488
6897s	common_voice_en_26959541.wav	Ian grew up Jewish and still considers himself Jewish.	senior	male_masculine	United States English	5.256
6898s	common_voice_en_32697370.wav	She was one of several driven onto the beach.	senior	male_masculine	United States English	6.264
6898s	common_voice_en_32697371.wav	He was also one of the most powerful men of the entire Spanish Caribbean.	senior	male_masculine	United States English	8.172
6898s	common_voice_en_32697372.wav	Most children were from former Soviet republics and former Yugoslavia.	senior	male_masculine	United States English	8.352
6898s	common_voice_en_32697373.wav	Other amendments put forward by opponents of the bill were rejected.	senior	male_masculine	United States English	7.776
6898s	common_voice_en_32697449.wav	The development sits on of real estate.	senior	male_masculine	United States English	5.976
6898s	common_voice_en_32697450.wav	Larvae are nocturnal.	senior	male_masculine	United States English	4.536
6898s	common_voice_en_32697451.wav	He carried on with his racing career during his election campaign.	senior	male_masculine	United States English	7.452
7022s	common_voice_en_39635573.wav	This research was extended to entrepreneurial firms by Gudmundsson and Lechner.	senior	male_masculine	United States English	8.208
7022s	common_voice_en_39635574.wav	It was directed by Freeman and MacGillivray, and edited by documentary filmmaker Alexander Hammid.	senior	male_masculine	United States English	9.72
7022s	common_voice_en_39635577.wav	They regard it as a bad omen when the fire talks.	senior	male_masculine	United States English	5.256
7022s	common_voice_en_39635578.wav	Again, the Koreans were outnumbered.	senior	male_masculine	United States English	4.932
7022s	common_voice_en_39635585.wav	The couple resides in Austin, Texas with their three children.	senior	male_masculine	United States English	5.076
7022s	common_voice_en_39635586.wav	After Gurney's refresher session, Richter called Bondurant and asked how Gurney had done.	senior	male_masculine	United States English	8.388
7022s	common_voice_en_39635613.wav	"Sociologist Piotr Konieczny reviewed the book for ""European History Quarterly""."	senior	male_masculine	United States English	8.028
7161s	common_voice_en_19537221.wav	We're Outta Here!	senior	male_masculine	Canadian English	3.36
7161s	common_voice_en_19537222.wav	He has played for the England national team.	senior	male_masculine	Canadian English	5.784
7161s	common_voice_en_19537223.wav	Two routes operate from Ulladulla.	senior	male_masculine	Canadian English	6.0
7161s	common_voice_en_19537224.wav	However, Theodotus too was killed at this time, possibly in one of these skirmishes.	senior	male_masculine	Canadian English	9.072
7161s	common_voice_en_19537225.wav	It was named for Joseph R. Brown.	senior	male_masculine	Canadian English	4.584
7161s	common_voice_en_19537231.wav	The road continues northwest into farmland with some homes.	senior	male_masculine	Canadian English	7.032
7161s	common_voice_en_19537233.wav	Shots were also fired at the police.	senior	male_masculine	Canadian English	4.2
7161s	common_voice_en_19537235.wav	"Cowon also offers a number of freeware utilities, including ""JetCast"", ""JetMailMonitor"" and ""JetToolBar""."	senior	male_masculine	Canadian English	9.384
7350s	common_voice_en_32685825.wav	Thompson denied he had committed assault and said he did not intend to resign.	senior	male_masculine	Canadian English	7.02
7350s	common_voice_en_32685827.wav	The film ended up being bombed critically and commercially.	senior	male_masculine	Canadian English	5.292
7350s	common_voice_en_32685830.wav	Harris is the third of four children and was born in Georgia.	senior	male_masculine	Canadian English	5.688
7350s	common_voice_en_32685835.wav	He died in the manse.	senior	male_masculine	Canadian English	4.176
7407s	common_voice_en_20713153.wav	He is the brother of fellow professional footballer, Jerel Ifil.	senior	male_masculine	England English	8.52
7407s	common_voice_en_20713154.wav	For its seasonal operations within France, other high-speed lines are used.	senior	male_masculine	England English	7.896
7407s	common_voice_en_20713155.wav	The importance and power of the Cantos can hardly be overstated.	senior	male_masculine	England English	6.0
7407s	common_voice_en_20713156.wav	Either way, no one is exactly sure how the name was formed.	senior	male_masculine	England English	5.568
7407s	common_voice_en_20713157.wav	It is positively covered with soot, positively.	senior	male_masculine	England English	4.944
7407s	common_voice_en_20713158.wav	He had two sons, of whom Ralph was the younger.	senior	male_masculine	England English	4.824
7407s	common_voice_en_20713160.wav	Wood particleboard is manufactured from sugar cane bagasse.	senior	male_masculine	England English	6.696
7407s	common_voice_en_20713161.wav	"The title is a reference to ""Diary of a Madman"", an Ozzy Osbourne album."	senior	male_masculine	England English	9.984
7407s	common_voice_en_20713162.wav	This battle was also significant in the technologies used by the combatants.	senior	male_masculine	England English	6.888
7451s	common_voice_en_26952564.wav	Maltravers and Gurney witness this before Gurney kills Lightborn to keep his silence.	senior	male_masculine	Canadian English	6.552
7451s	common_voice_en_26952568.wav	The original prototype is currently owned by Dan Lawrence.	senior	male_masculine	Canadian English	4.068
7451s	common_voice_en_26952574.wav	"There is a comparable ceremonial ending of art exhibitions, called a ""finissage""."	senior	male_masculine	Canadian English	7.38
7451s	common_voice_en_26952576.wav	The arbitrator ruled that Hunter could be a free agent.	senior	male_masculine	Canadian English	3.924
7488s	common_voice_en_27566579.wav	For the redesign Michelson felt that the transporter should look and feel more powerful.	senior	male_masculine	England English	8.748
7488s	common_voice_en_27566582.wav	The Pakistan blasphemy law mandates that blasphemy of the Qur'an is to be punished.	senior	male_masculine	England English	7.992
7488s	common_voice_en_27566585.wav	Consequently, he invited her to France where they co-designed the bag.	senior	male_masculine	England English	7.632
7488s	common_voice_en_27566587.wav	He also has a holiday home in Dalmally, Argyll.	senior	male_masculine	England English	5.904
7488s	common_voice_en_27566588.wav	Ask the subject to stand erect with feet together and eyes closed.	senior	male_masculine	England English	6.84
7488s	common_voice_en_27740117.wav	In the bottom left section there is a pattern of multicolored circles.	senior	male_masculine	England English	7.236
7488s	common_voice_en_27740118.wav	Two-photon microscopy's high speed imaging capabilities may also be utilized in noninvasive optical biopsy.	senior	male_masculine	England English	10.476
7488s	common_voice_en_27740119.wav	The second floor will be used for meetings.	senior	male_masculine	England English	4.824
7488s	common_voice_en_27740120.wav	It also offers classes at a number of off-campus sites and online.	senior	male_masculine	England English	6.552
7513s	common_voice_en_32642700.wav	The siblings threaten Imani at gunpoint before Karen seemingly shoots her dead.	senior	male_masculine	Australian English	10.62
7513s	common_voice_en_32642701.wav	The Moran people are indigenous people living primarily in the Tinsukia district of Assam.	senior	male_masculine	Australian English	9.72
7513s	common_voice_en_32642703.wav	Saudi Arabia funds the construction and maintenance of several mosques in Germany.	senior	male_masculine	Australian English	9.684
7513s	common_voice_en_32642705.wav	This creates three seemingly independent churches.	senior	male_masculine	Australian English	5.94
7513s	common_voice_en_32642706.wav	He was born in Shanghai to Robert Inglis Fearon.	senior	male_masculine	Australian English	5.904
7513s	common_voice_en_32642873.wav	Every match begins and ends with the traditional Code of Honor handshake.	senior	male_masculine	Australian English	8.136
7513s	common_voice_en_32642874.wav	United States	senior	male_masculine	Australian English	4.392
7513s	common_voice_en_32642876.wav	"Similar concerns were raised by an article in ""The American Prospect""."	senior	male_masculine	Australian English	6.372
7513s	common_voice_en_32642877.wav	Portuguese rule was indirect and relied heavily upon local leaders.	senior	male_masculine	Australian English	6.336
7597s	common_voice_en_26959738.wav	Right actions are defined similarly.	senior	male_masculine	Irish English	5.94
7597s	common_voice_en_26959740.wav	In male, head, thorax and abdomen clothed with light and dark brown hair.	senior	male_masculine	Irish English	8.712
7597s	common_voice_en_26959741.wav	The city derives its name from Grass Lake.	senior	male_masculine	Irish English	5.184
7597s	common_voice_en_26959743.wav	Properly speaking these are hybrid amplifiers, the pre-amp being built with solid-state circuitry.	senior	male_masculine	Irish English	8.136
7597s	common_voice_en_26959748.wav	Male children were favored for many reasons.	senior	male_masculine	Irish English	3.708
7643s	common_voice_en_11812832.wav	She awoke from the nightmare.	senior	male_masculine	England English	3.816
7643s	common_voice_en_11812833.wav	She composed an emotional song in her bedroom.	senior	male_masculine	England English	4.896
7643s	common_voice_en_11812834.wav	Eighteen of us couldn't move the van.	senior	male_masculine	England English	4.344
7643s	common_voice_en_11812835.wav	The latch on the back gate needed a nail.	senior	male_masculine	England English	4.296
7643s	common_voice_en_11812836.wav	Bad nerves are jangled by a door slam.	senior	male_masculine	England English	3.624
7643s	common_voice_en_11812837.wav	To eat one's heart out.	senior	male_masculine	England English	5.376
7643s	common_voice_en_11812838.wav	I could go on for days about the delicious wines produced in this part of the world.	senior	male_masculine	England English	5.904
7643s	common_voice_en_11812839.wav	This statement is completely false.	senior	male_masculine	England English	3.384
7643s	common_voice_en_11812840.wav	In the United States, we use paper bags for shopping.	senior	male_masculine	England English	4.104
7722s	common_voice_en_20236738.wav	Dodge also reintroduced simulated wood the same year.	senior	male_masculine	Canadian English	6.744
7722s	common_voice_en_20236740.wav	The specialist facilitates in the match and centralizing the trades.	senior	male_masculine	Canadian English	7.752
7722s	common_voice_en_20236741.wav	Schaghticoke is next to the Hoosic River.	senior	male_masculine	Canadian English	5.76
7722s	common_voice_en_20236742.wav	This furthered a debate between members of the board and Reed's supporters.	senior	male_masculine	Canadian English	6.744
7722s	common_voice_en_20236743.wav	It is loosely based on the story of a Cheshire labourer, William Buckley.	senior	male_masculine	Canadian English	7.416
7722s	common_voice_en_20236785.wav	He is currently revered to as a Servant of God.	senior	male_masculine	Canadian English	5.904
7722s	common_voice_en_20236786.wav	Cyberfeminism is considered a predecessor to networked feminism.	senior	male_masculine	Canadian English	8.184
7722s	common_voice_en_20236787.wav	It is the simplest way to manually apply vectorization.	senior	male_masculine	Canadian English	6.576
7722s	common_voice_en_20236788.wav	In the hollow within bones are many other cell types of the bone marrow.	senior	male_masculine	Canadian English	7.176
7754s	common_voice_en_20439584.wav	He and his followers settled at the Butha-Buthe Mountain.	senior	male_masculine		7.2
7754s	common_voice_en_20439585.wav	Farley was educated in Cleveland's public schools.	senior	male_masculine		6.456
7754s	common_voice_en_20439587.wav	The term was used to describe militant bands nominally associated with the free-state cause.	senior	male_masculine		10.032
7754s	common_voice_en_20439588.wav	The headmaster's name was Thomas B Muir.	senior	male_masculine		6.048
7754s	common_voice_en_20709644.wav	The armour of the conning tower was thick.	senior	male_masculine		10.032
7754s	common_voice_en_20709645.wav	"Upon its retail release, ""Counter-Strike"" received highly favorable reviews."	senior	male_masculine		8.592
7754s	common_voice_en_20709646.wav	He studied law and became a lawyer.	senior	male_masculine		6.168
7754s	common_voice_en_20709647.wav	This can only happen in exceptional circumstances and must be justified by the minister.	senior	male_masculine		9.744
7754s	common_voice_en_20709648.wav	The principal settlements, Salamo and Mapamoiwa, are on the southern coast.	senior	male_masculine		8.04
7814s	common_voice_en_19656553.wav	Since her round the world trip, Kay Cottee has received numerous accolades.	senior	male_masculine	England English	7.2
7814s	common_voice_en_19656554.wav	However, the Great Depression put an end to the concept.	senior	male_masculine	England English	4.752
7814s	common_voice_en_19656555.wav	Fanconi is regarded as one of the founders of modern pediatrics.	senior	male_masculine	England English	6.408
7814s	common_voice_en_19656556.wav	Relay races take the form of professional races and amateur games.	senior	male_masculine	England English	5.664
7814s	common_voice_en_19656557.wav	It is long, and is mostly two lanes and controlled access.	senior	male_masculine	England English	7.44
7814s	common_voice_en_19656653.wav	Hamilton Felix is the product of generations of genetic engineering.	senior	male_masculine	England English	6.528
7814s	common_voice_en_19656654.wav	She is an art historian, curator, and artist specializing in global contemporary art.	senior	male_masculine	England English	8.304
7814s	common_voice_en_19656656.wav	She wanted to touch his chest.	senior	male_masculine	England English	5.064
7814s	common_voice_en_19656657.wav	The entering tone is extant in Jianghuai Mandarin and the Minjiang dialect of Sichuanese.	senior	male_masculine	England English	8.256
7852s	common_voice_en_24327834.wav	This new incarnation, however, was short-lived.	senior	male_masculine		9.576
7852s	common_voice_en_24327836.wav	Tyabb has one platform.	senior	male_masculine		3.6
7852s	common_voice_en_24327837.wav	Ibrahim Ali was a seventeen-year-old French-boy with Comorian origins.	senior	male_masculine		7.596
7852s	common_voice_en_24327838.wav	He died in Farmington.	senior	male_masculine		3.276
7852s	common_voice_en_24327839.wav	He served in the campaign in Puerto Rico under General Nelson Miles.	senior	male_masculine		5.076
7852s	common_voice_en_24327911.wav	Position one is to the left.	senior	male_masculine		3.996
7852s	common_voice_en_24327912.wav	All furniture was marked with the distinctive brand mark.	senior	male_masculine		4.536
7852s	common_voice_en_24327913.wav	We spent three days working on it.	senior	male_masculine		3.456
7852s	common_voice_en_24327914.wav	Berkelium was the fifth transuranium element discovered after neptunium, plutonium, curium and americium.	senior	male_masculine		9.396
7864s	common_voice_en_17262457.wav	Can you help me with this question?	senior	male_masculine	United States English	6.936
7864s	common_voice_en_17262459.wav	At the same time, they cannot find an exact definition of what a feeling is.	senior	male_masculine	United States English	9.408
7864s	common_voice_en_17262467.wav	At the airport, the woman threw herself into revision for college so she could experience university.	senior	male_masculine	United States English	9.264
7864s	common_voice_en_17262468.wav	Not too bad, I suppose.	senior	male_masculine	United States English	5.352
7864s	common_voice_en_17262469.wav	What is it, then?	senior	male_masculine	United States English	5.28
7864s	common_voice_en_17262470.wav	Why are you blaming me?	senior	male_masculine	United States English	4.008
7864s	common_voice_en_17262471.wav	What did you say?	senior	male_masculine	United States English	2.76
7864s	common_voice_en_17262473.wav	What else am I to do?	senior	male_masculine	United States English	4.2
7864s	common_voice_en_17262474.wav	To be fully funded, some lending must occur.	senior	male_masculine	United States English	4.968
7890s	common_voice_en_43541.wav	He's after the money.	senior	male_masculine	United States English	13.728
7890s	common_voice_en_43544.wav	That can't be true.	senior	male_masculine	United States English	2.952
7890s	common_voice_en_43545.wav	For crying out loud!	senior	male_masculine	United States English	3.144
7890s	common_voice_en_43547.wav	What are you doing there?	senior	male_masculine	United States English	4.2
7890s	common_voice_en_43548.wav	I'm smoking too much.	senior	male_masculine	United States English	3.864
7890s	common_voice_en_43549.wav	I get more of a kick out of it that way.	senior	male_masculine	United States English	5.064
7890s	common_voice_en_43550.wav	We'd better exchange keys.	senior	male_masculine	United States English	23.664
7890s	common_voice_en_43551.wav	Where's that airlines bag?	senior	male_masculine	United States English	5.376
7890s	common_voice_en_43552.wav	And if it is?	senior	male_masculine	United States English	3.12
7954s	common_voice_en_32656295.wav	There were other changes in that first draft also.	senior	male_masculine	England English	5.508
7954s	common_voice_en_32656296.wav	She also wrote newspaper articles and short stories which were published in magazines.	senior	male_masculine	England English	7.524
7954s	common_voice_en_32656297.wav	Those things that go beyond race and nationality.	senior	male_masculine	England English	4.392
7954s	common_voice_en_32656298.wav	The Russian government denied the skirmish took place.	senior	male_masculine	England English	4.428
7954s	common_voice_en_32656299.wav	The notch and knob on the preoperculum are weak.	senior	male_masculine	England English	4.896
8007s	common_voice_en_19620820.wav	She served the full time.	senior	male_masculine		7.152
8007s	common_voice_en_19620822.wav	Doctors can access easily person information, test results, and previous prescriptions.	senior	male_masculine		8.712
8007s	common_voice_en_19620823.wav	His winning design is the flag that the state uses today.	senior	male_masculine		6.0
